scope,scope_label,rule,depth,support,support_share,unsafe_rate,baseline_unsafe_rate,lift,abs_lift,direction
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & gap_magnitude=gap_0_5_1 & model_slug=gpt-5.4-nano,3,89,0.0893574297188755,0.550561797752809,0.3493975903614458,0.2011642073913632,0.2011642073913632,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & max_risk_level=risk_0.1 & model_slug=gpt-5-nano,3,128,0.1285140562248996,0.1484375,0.3493975903614458,-0.2009600903614458,0.2009600903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & max_risk_level=risk_0.9 & model_slug=gpt-5-nano,3,128,0.1285140562248996,0.1484375,0.3493975903614458,-0.2009600903614458,0.2009600903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & max_risk_level=risk_0.6 & model_slug=gpt-5.4-nano,3,40,0.040160642570281124,0.55,0.3493975903614458,0.20060240963855425,0.20060240963855425,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & round_phase=mid_r5_8 & max_risk_level=risk_0.1,3,40,0.040160642570281124,0.55,0.3493975903614458,0.20060240963855425,0.20060240963855425,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & round_phase=late_r9plus,2,134,0.13453815261044177,0.14925373134328357,0.3493975903614458,-0.20014385901816223,0.20014385901816223,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & opponent_risk_state=risk_high & model_slug=gpt-5.4-nano,3,71,0.071285140562249,0.5492957746478874,0.3493975903614458,0.19989818428644157,0.19989818428644157,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,51,0.05120481927710843,0.5490196078431373,0.3493975903614458,0.1996220174816915,0.1996220174816915,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & own_risk_state=risk_low & round_phase=late_r9plus,3,60,0.060240963855421686,0.15,0.3493975903614458,-0.1993975903614458,0.1993975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_low & round_phase=late_r9plus,3,60,0.060240963855421686,0.15,0.3493975903614458,-0.1993975903614458,0.1993975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,2,164,0.1646586345381526,0.5487804878048781,0.3493975903614458,0.1993828974434323,0.1993828974434323,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_zero & model_slug=gpt-5-nano,3,198,0.19879518072289157,0.15151515151515152,0.3493975903614458,-0.19788243884629428,0.19788243884629428,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & model_slug=gpt-5-nano,3,198,0.19879518072289157,0.15151515151515152,0.3493975903614458,-0.19788243884629428,0.19788243884629428,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & model_slug=gpt-5-nano,3,198,0.19879518072289157,0.15151515151515152,0.3493975903614458,-0.19788243884629428,0.19788243884629428,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & model_slug=gpt-5-nano,3,198,0.19879518072289157,0.15151515151515152,0.3493975903614458,-0.19788243884629428,0.19788243884629428,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & model_slug=gpt-5-nano,3,198,0.19879518072289157,0.15151515151515152,0.3493975903614458,-0.19788243884629428,0.19788243884629428,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & model_slug=gpt-5-nano,2,388,0.3895582329317269,0.15206185567010308,0.3493975903614458,-0.19733573469134272,0.19733573469134272,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_low & round_phase=mid_r5_8 & model_slug=gpt-5-nano,3,98,0.09839357429718876,0.15306122448979592,0.3493975903614458,-0.19633636587164988,0.19633636587164988,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_low,2,66,0.06626506024096386,0.5454545454545454,0.3493975903614458,0.19605695509309962,0.19605695509309962,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & round_phase=late_r9plus & model_slug=gpt-5.4-nano,3,55,0.055220883534136546,0.5454545454545454,0.3493975903614458,0.19605695509309962,0.19605695509309962,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & opponent_risk_state=risk_low,3,44,0.04417670682730924,0.5454545454545454,0.3493975903614458,0.19605695509309962,0.19605695509309962,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & round_phase=mid_r5_8 & model_slug=gpt-5.4-nano,3,83,0.08333333333333333,0.5421686746987951,0.3493975903614458,0.19277108433734935,0.19277108433734935,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & opponent_risk_state=risk_high,2,72,0.07228915662650602,0.5416666666666666,0.3493975903614458,0.19226907630522083,0.19226907630522083,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_low & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,57,0.0572289156626506,0.15789473684210525,0.3493975903614458,-0.19150285351934054,0.19150285351934054,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,132,0.13253012048192772,0.1590909090909091,0.3493975903614458,-0.1903066812705367,0.1903066812705367,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_mid & model_slug=gpt-5-nano,2,88,0.08835341365461848,0.1590909090909091,0.3493975903614458,-0.1903066812705367,0.1903066812705367,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & round_phase=late_r9plus & max_risk_level=risk_0.9,3,44,0.04417670682730924,0.1590909090909091,0.3493975903614458,-0.1903066812705367,0.1903066812705367,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & opponent_risk_state=risk_low & model_slug=gpt-5.4-nano,3,76,0.07630522088353414,0.5394736842105263,0.3493975903614458,0.19007609384908053,0.19007609384908053,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & round_phase=mid_r5_8 & model_slug=gpt-5.4-nano,3,102,0.10240963855421686,0.5392156862745098,0.3493975903614458,0.18981809591306398,0.18981809591306398,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & max_risk_level=risk_0.1,2,104,0.10441767068273092,0.5384615384615384,0.3493975903614458,0.18906394810009264,0.18906394810009264,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,39,0.0391566265060241,0.5384615384615384,0.3493975903614458,0.18906394810009264,0.18906394810009264,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & gap_magnitude=gap_0_5_1 & own_risk_state=risk_mid,3,39,0.0391566265060241,0.5384615384615384,0.3493975903614458,0.18906394810009264,0.18906394810009264,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_mid,3,39,0.0391566265060241,0.5384615384615384,0.3493975903614458,0.18906394810009264,0.18906394810009264,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & max_risk_level=risk_0.9,2,80,0.08032128514056225,0.5375,0.3493975903614458,0.18810240963855418,0.18810240963855418,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_mid & opponent_risk_state=risk_high & model_slug=gpt-5.4-nano,3,54,0.05421686746987952,0.5370370370370371,0.3493975903614458,0.1876394466755913,0.1876394466755913,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & own_risk_state=risk_low & max_risk_level=risk_0.1,3,41,0.04116465863453815,0.5365853658536586,0.3493975903614458,0.18718777549221277,0.18718777549221277,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & model_slug=gpt-5.4-nano,3,56,0.05622489959839357,0.5357142857142857,0.3493975903614458,0.1863166953528399,0.1863166953528399,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & model_slug=gpt-5.4-nano,3,56,0.05622489959839357,0.5357142857142857,0.3493975903614458,0.1863166953528399,0.1863166953528399,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_1plus & round_phase=mid_r5_8,3,56,0.05622489959839357,0.5357142857142857,0.3493975903614458,0.1863166953528399,0.1863166953528399,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & gap_magnitude=gap_1plus & round_phase=late_r9plus,3,43,0.04317269076305221,0.5348837209302325,0.3493975903614458,0.1854861305687867,0.1854861305687867,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_low,2,101,0.10140562248995984,0.5346534653465347,0.3493975903614458,0.1852558749850889,0.1852558749850889,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,45,0.045180722891566265,0.5333333333333333,0.3493975903614458,0.18393574297188753,0.18393574297188753,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_high & model_slug=gpt-5.4-nano,2,92,0.09236947791164658,0.532608695652174,0.3493975903614458,0.18321110529072815,0.18321110529072815,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & opponent_risk_state=risk_low,2,62,0.06224899598393574,0.532258064516129,0.3493975903614458,0.1828604741546832,0.1828604741546832,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & max_risk_level=risk_0.6 & model_slug=gpt-5.4-nano,3,62,0.06224899598393574,0.532258064516129,0.3493975903614458,0.1828604741546832,0.1828604741546832,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.16666666666666666,0.3493975903614458,-0.18273092369477914,0.18273092369477914,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.16666666666666666,0.3493975903614458,-0.18273092369477914,0.18273092369477914,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.16666666666666666,0.3493975903614458,-0.18273092369477914,0.18273092369477914,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.16666666666666666,0.3493975903614458,-0.18273092369477914,0.18273092369477914,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_zero & max_risk_level=risk_0.1 & model_slug=gpt-5-nano,3,78,0.0783132530120482,0.16666666666666666,0.3493975903614458,-0.18273092369477914,0.18273092369477914,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_1plus,2,109,0.10943775100401607,0.5321100917431193,0.3493975903614458,0.1827125013816735,0.1827125013816735,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & gap_direction=ahead & round_phase=early_r2_4,3,49,0.04919678714859438,0.5306122448979592,0.3493975903614458,0.18121465453651342,0.18121465453651342,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_mid & max_risk_level=risk_0.6,3,49,0.04919678714859438,0.5306122448979592,0.3493975903614458,0.18121465453651342,0.18121465453651342,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_mid & model_slug=gpt-5.4-nano,2,164,0.1646586345381526,0.5304878048780488,0.3493975903614458,0.181090214516603,0.181090214516603,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,89,0.0893574297188755,0.16853932584269662,0.3493975903614458,-0.18085826451874917,0.18085826451874917,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_zero & max_risk_level=risk_0.9 & model_slug=gpt-5-nano,3,71,0.071285140562249,0.16901408450704225,0.3493975903614458,-0.18038350585440355,0.18038350585440355,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & own_risk_state=risk_low & opponent_risk_state=risk_low,3,130,0.13052208835341367,0.16923076923076924,0.3493975903614458,-0.18016682113067656,0.18016682113067656,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & own_risk_state=risk_low & opponent_risk_state=risk_low,3,68,0.06827309236947791,0.5294117647058824,0.3493975903614458,0.18001417434443656,0.18001417434443656,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & opponent_risk_state=risk_mid,2,51,0.05120481927710843,0.5294117647058824,0.3493975903614458,0.18001417434443656,0.18001417434443656,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus,1,218,0.21887550200803213,0.5275229357798165,0.3493975903614458,0.17812534541837066,0.17812534541837066,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_mid & opponent_risk_state=risk_high,2,55,0.055220883534136546,0.5272727272727272,0.3493975903614458,0.17787513691128143,0.17787513691128143,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & own_risk_state=risk_mid & opponent_risk_state=risk_high,3,55,0.055220883534136546,0.5272727272727272,0.3493975903614458,0.17787513691128143,0.17787513691128143,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_high,1,93,0.09337349397590361,0.5268817204301075,0.3493975903614458,0.1774841300686617,0.1774841300686617,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & own_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.5238095238095238,0.3493975903614458,0.17441193344807804,0.17441193344807804,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_mid & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,84,0.08433734939759036,0.5238095238095238,0.3493975903614458,0.17441193344807804,0.17441193344807804,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & own_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,42,0.04216867469879518,0.5238095238095238,0.3493975903614458,0.17441193344807804,0.17441193344807804,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & max_risk_level=risk_0.1,3,120,0.12048192771084337,0.175,0.3493975903614458,-0.1743975903614458,0.1743975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1,3,120,0.12048192771084337,0.175,0.3493975903614458,-0.1743975903614458,0.1743975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_mid & round_phase=mid_r5_8,3,40,0.040160642570281124,0.175,0.3493975903614458,-0.1743975903614458,0.1743975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_mid & round_phase=mid_r5_8,3,40,0.040160642570281124,0.175,0.3493975903614458,-0.1743975903614458,0.1743975903614458,safe_rule
