participant_id,group_id,round_number,max_private_risk,decision,decision_opponent,decision_lag,decision_opponent_lag,acc_steps,acc_steps_opponent,acc_steps_lag,acc_steps_opponent_lag,delta_steps_lag,won_race,num_rounds,sex,age,nationality_group,risk_gamble_choice
P0186,G0027,6,0.6,1.0,1.0,1,0,8.5,7.0,7.0,5.5,1.5,0.0,9.0,Male,23-27,South Africa,2.0
P0186,G0027,7,0.6,1.0,1.0,1,1,10.0,8.5,8.5,7.0,1.5,0.0,9.0,Male,23-27,South Africa,2.0
P0186,G0027,8,0.6,1.0,0.0,1,1,11.5,9.5,10.0,8.5,1.5,0.0,9.0,Male,23-27,South Africa,2.0
P0186,G0027,9,0.6,0.0,1.0,1,0,12.5,11.0,11.5,9.5,2.0,1.0,9.0,Male,23-27,South Africa,2.0
P0187,G0067,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,5.0,Male,43-47,Other,4.0
P0187,G0067,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,5.0,Male,43-47,Other,4.0
P0187,G0067,3,0.9,0.0,0.0,0,1,3.5,3.5,2.5,2.5,0.0,0.0,5.0,Male,43-47,Other,4.0
P0187,G0067,4,0.9,0.0,1.0,0,0,4.5,5.0,3.5,3.5,0.0,0.0,5.0,Male,43-47,Other,4.0
P0187,G0067,5,0.9,1.0,0.0,0,1,6.0,6.0,4.5,5.0,-0.5,1.0,5.0,Male,43-47,Other,4.0
P0188,G0032,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,2,0.6,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,3,0.6,0.0,1.0,0,1,3.5,4.0,2.5,2.5,0.0,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,4,0.6,0.0,0.0,0,1,4.5,5.0,3.5,4.0,-0.5,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,5,0.6,1.0,1.0,0,0,6.0,6.5,4.5,5.0,-0.5,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,6,0.6,1.0,1.0,1,1,7.5,8.0,6.0,6.5,-0.5,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,7,0.6,1.0,1.0,1,1,9.0,9.5,7.5,8.0,-0.5,0.0,8.0,Male,18-22,Poland,2.0
P0188,G0032,8,0.6,1.0,1.0,1,1,10.5,11.0,9.0,9.5,-0.5,0.0,8.0,Male,18-22,Poland,2.0
P0189,G0063,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,Female,23-27,South Africa,1.0
P0189,G0063,2,0.6,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,5.0,Female,23-27,South Africa,1.0
P0189,G0063,3,0.6,1.0,0.0,0,1,3.5,3.5,2.0,2.5,-0.5,0.0,5.0,Female,23-27,South Africa,1.0
P0189,G0063,4,0.6,1.0,1.0,1,0,5.0,5.0,3.5,3.5,0.0,0.0,5.0,Female,23-27,South Africa,1.0
P0189,G0063,5,0.6,1.0,0.0,1,1,6.5,6.0,5.0,5.0,0.0,1.0,5.0,Female,23-27,South Africa,1.0
P0190,G0128,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,2,0.9,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,3,0.9,0.0,1.0,1,0,3.5,4.0,2.5,2.5,0.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,4,0.9,0.0,0.0,0,1,4.5,5.0,3.5,4.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,5,0.9,0.0,0.0,0,0,5.5,6.0,4.5,5.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,6,0.9,0.0,0.0,0,0,6.5,7.0,5.5,6.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,7,0.9,0.0,0.0,0,0,7.5,8.0,6.5,7.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,8,0.9,0.0,0.0,0,0,8.5,9.0,7.5,8.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,9,0.9,0.0,0.0,0,0,9.5,10.0,8.5,9.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,10,0.9,0.0,0.0,0,0,10.5,11.0,9.5,10.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,11,0.9,0.0,1.0,0,0,11.5,12.5,10.5,11.0,-0.5,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,12,0.9,0.0,0.0,0,1,12.5,13.5,11.5,12.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,13,0.9,0.0,0.0,0,0,13.5,14.5,12.5,13.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,14,0.9,0.0,0.0,0,0,14.5,15.5,13.5,14.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,15,0.9,0.0,0.0,0,0,15.5,16.5,14.5,15.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,16,0.9,0.0,0.0,0,0,16.5,17.5,15.5,16.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,17,0.9,0.0,0.0,0,0,17.5,18.5,16.5,17.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,18,0.9,0.0,0.0,0,0,18.5,19.5,17.5,18.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,19,0.9,0.0,0.0,0,0,19.5,20.5,18.5,19.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,20,0.9,0.0,0.0,0,0,20.5,21.5,19.5,20.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0190,G0128,21,0.9,0.0,0.0,0,0,21.5,22.5,20.5,21.5,-1.0,0.0,21.0,Male,23-27,Other,4.0
P0191,G0013,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,2,0.9,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,3,0.9,1.0,0.0,1,1,4.5,3.5,3.0,2.5,0.5,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,4,0.9,1.0,1.0,1,0,6.0,5.0,4.5,3.5,1.0,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,5,0.9,0.0,0.0,1,1,7.0,6.0,6.0,5.0,1.0,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,6,0.9,1.0,1.0,0,0,8.5,7.5,7.0,6.0,1.0,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,7,0.9,1.0,0.0,1,1,10.0,8.5,8.5,7.5,1.0,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,8,0.9,0.0,0.0,1,0,11.0,9.5,10.0,8.5,1.5,0.0,9.0,Male,23-27,Other,3.0
P0191,G0013,9,0.9,1.0,1.0,0,0,12.5,11.0,11.0,9.5,1.5,1.0,9.0,Male,23-27,Other,3.0
P0192,G0043,1,0.1,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,2,0.1,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,3,0.1,1.0,1.0,1,1,4.0,4.5,2.5,3.0,-0.5,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,4,0.1,1.0,1.0,1,1,5.5,6.0,4.0,4.5,-0.5,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,5,0.1,0.0,1.0,1,1,6.5,7.5,5.5,6.0,-0.5,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,6,0.1,1.0,1.0,0,1,8.0,9.0,6.5,7.5,-1.0,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,7,0.1,1.0,1.0,1,1,9.5,10.5,8.0,9.0,-1.0,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,8,0.1,1.0,1.0,1,1,11.0,12.0,9.5,10.5,-1.0,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,9,0.1,1.0,1.0,1,1,12.5,13.5,11.0,12.0,-1.0,0.0,10.0,Male,18-22,South Africa,1.0
P0192,G0043,10,0.1,1.0,1.0,1,1,14.0,15.0,12.5,13.5,-1.0,0.0,10.0,Male,18-22,South Africa,1.0
P0193,G0091,1,0.1,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,2,0.1,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,3,0.1,1.0,0.0,0,1,3.5,4.0,2.0,3.0,-1.0,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,4,0.1,0.0,0.0,1,0,4.5,5.0,3.5,4.0,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,5,0.1,0.0,0.0,0,0,5.5,6.0,4.5,5.0,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,6,0.1,0.0,1.0,0,0,6.5,7.5,5.5,6.0,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,7,0.1,1.0,0.0,0,1,8.0,8.5,6.5,7.5,-1.0,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,8,0.1,0.0,0.0,1,0,9.0,9.5,8.0,8.5,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,9,0.1,0.0,0.0,0,0,10.0,10.5,9.0,9.5,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0193,G0091,10,0.1,0.0,1.0,0,0,11.0,12.0,10.0,10.5,-0.5,0.0,10.0,Female,18-22,South Africa,3.0
P0194,G0131,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,6.0,Female,33-37,South Africa,4.0
P0194,G0131,2,0.9,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,6.0,Female,33-37,South Africa,4.0
P0194,G0131,3,0.9,0.0,1.0,0,1,3.0,4.5,2.0,3.0,-1.0,0.0,6.0,Female,33-37,South Africa,4.0
P0194,G0131,4,0.9,1.0,0.0,0,1,4.5,5.5,3.0,4.5,-1.5,0.0,6.0,Female,33-37,South Africa,4.0
P0194,G0131,5,0.9,0.0,1.0,1,0,5.5,7.0,4.5,5.5,-1.0,0.0,6.0,Female,33-37,South Africa,4.0
P0194,G0131,6,0.9,0.0,0.0,0,1,6.5,8.0,5.5,7.0,-1.5,0.0,6.0,Female,33-37,South Africa,4.0
P0195,G0064,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,2,0.6,0.0,0.0,1,0,2.5,2.0,1.5,1.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,3,0.6,0.0,0.0,0,0,3.5,3.0,2.5,2.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,4,0.6,1.0,1.0,0,0,5.0,4.5,3.5,3.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,5,0.6,0.0,0.0,1,1,6.0,5.5,5.0,4.5,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,6,0.6,1.0,0.0,0,0,7.5,6.5,6.0,5.5,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,7,0.6,0.0,1.0,1,0,8.5,8.0,7.5,6.5,1.0,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,8,0.6,0.0,0.0,0,1,9.5,9.0,8.5,8.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,9,0.6,0.0,0.0,0,0,10.5,10.0,9.5,9.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,10,0.6,1.0,0.0,0,0,12.0,11.0,10.5,10.0,0.5,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,11,0.6,0.0,0.0,1,0,13.0,12.0,12.0,11.0,1.0,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,12,0.6,0.0,0.0,0,0,14.0,13.0,13.0,12.0,1.0,0.0,13.0,Male,23-27,Other,3.0
P0195,G0064,13,0.6,0.0,1.0,0,0,15.0,14.5,14.0,13.0,1.0,1.0,13.0,Male,23-27,Other,3.0
P0196,G0121,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Female,33-37,Other,3.0
P0196,G0121,2,0.9,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Female,33-37,Other,3.0
P0196,G0121,3,0.9,0.0,1.0,1,1,4.0,4.5,3.0,3.0,0.0,0.0,5.0,Female,33-37,Other,3.0
P0196,G0121,4,0.9,0.0,1.0,0,1,5.0,6.0,4.0,4.5,-0.5,0.0,5.0,Female,33-37,Other,3.0
P0196,G0121,5,0.9,1.0,0.0,0,1,6.5,7.0,5.0,6.0,-1.0,0.0,5.0,Female,33-37,Other,3.0
P0197,G0059,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,2,0.6,1.0,0.0,0,0,2.5,2.0,1.0,1.0,0.0,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,3,0.6,0.0,1.0,1,0,3.5,3.5,2.5,2.0,0.5,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,4,0.6,1.0,0.0,0,1,5.0,4.5,3.5,3.5,0.0,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,5,0.6,0.0,1.0,1,0,6.0,6.0,5.0,4.5,0.5,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,6,0.6,1.0,1.0,0,1,7.5,7.5,6.0,6.0,0.0,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,7,0.6,0.0,1.0,1,1,8.5,9.0,7.5,7.5,0.0,0.0,8.0,Male,38-42,Other,2.0
P0197,G0059,8,0.6,0.0,1.0,0,1,9.5,10.5,8.5,9.0,-0.5,0.0,8.0,Male,38-42,Other,2.0
P0198,G0098,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,2,0.6,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,3,0.6,0.0,0.0,0,1,3.0,3.5,2.0,2.5,-0.5,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,4,0.6,1.0,0.0,0,0,4.5,4.5,3.0,3.5,-0.5,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,5,0.6,0.0,0.0,1,0,5.5,5.5,4.5,4.5,0.0,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,6,0.6,0.0,1.0,0,0,6.5,7.0,5.5,5.5,0.0,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,7,0.6,0.0,1.0,0,1,7.5,8.5,6.5,7.0,-0.5,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,8,0.6,0.0,0.0,0,1,8.5,9.5,7.5,8.5,-1.0,0.0,9.0,Female,18-22,Other,3.0
P0198,G0098,9,0.6,0.0,0.0,0,0,9.5,10.5,8.5,9.5,-1.0,0.0,9.0,Female,18-22,Other,3.0
P0199,G0121,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Male,28-32,Other,0.0
P0199,G0121,2,0.9,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Male,28-32,Other,0.0
P0199,G0121,3,0.9,1.0,0.0,1,1,4.5,4.0,3.0,3.0,0.0,0.0,5.0,Male,28-32,Other,0.0
P0199,G0121,4,0.9,1.0,0.0,1,0,6.0,5.0,4.5,4.0,0.5,0.0,5.0,Male,28-32,Other,0.0
P0199,G0121,5,0.9,0.0,1.0,1,0,7.0,6.5,6.0,5.0,1.0,1.0,5.0,Male,28-32,Other,0.0
P0200,G0026,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,2,0.9,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,3,0.9,1.0,1.0,1,1,4.0,4.5,2.5,3.0,-0.5,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,4,0.9,0.0,1.0,1,1,5.0,6.0,4.0,4.5,-0.5,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,5,0.9,1.0,1.0,0,1,6.5,7.5,5.0,6.0,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,6,0.9,1.0,1.0,1,1,8.0,9.0,6.5,7.5,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,7,0.9,1.0,1.0,1,1,9.5,10.5,8.0,9.0,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,8,0.9,1.0,1.0,1,1,11.0,12.0,9.5,10.5,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,9,0.9,0.0,0.0,1,1,12.0,13.0,11.0,12.0,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,10,0.9,1.0,1.0,0,0,13.5,14.5,12.0,13.0,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,11,0.9,1.0,1.0,1,1,15.0,16.0,13.5,14.5,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,12,0.9,1.0,1.0,1,1,16.5,17.5,15.0,16.0,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,13,0.9,0.0,0.0,1,1,17.5,18.5,16.5,17.5,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0200,G0026,14,0.9,1.0,1.0,0,0,19.0,20.0,17.5,18.5,-1.0,0.0,14.0,Female,28-32,Other,5.0
P0201,G0014,1,0.1,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,Female,23-27,South Africa,1.0
P0201,G0014,2,0.1,1.0,0.0,0,0,2.5,2.0,1.0,1.0,0.0,0.0,5.0,Female,23-27,South Africa,1.0
P0201,G0014,3,0.1,1.0,0.0,1,0,4.0,3.0,2.5,2.0,0.5,0.0,5.0,Female,23-27,South Africa,1.0
P0201,G0014,4,0.1,0.0,0.0,1,0,5.0,4.0,4.0,3.0,1.0,0.0,5.0,Female,23-27,South Africa,1.0
P0201,G0014,5,0.1,1.0,1.0,0,0,6.5,5.5,5.0,4.0,1.0,1.0,5.0,Female,23-27,South Africa,1.0
P0202,G0098,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,2,0.6,1.0,0.0,0,0,2.5,2.0,1.0,1.0,0.0,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,3,0.6,0.0,0.0,1,0,3.5,3.0,2.5,2.0,0.5,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,4,0.6,0.0,1.0,0,0,4.5,4.5,3.5,3.0,0.5,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,5,0.6,0.0,0.0,0,1,5.5,5.5,4.5,4.5,0.0,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,6,0.6,1.0,0.0,0,0,7.0,6.5,5.5,5.5,0.0,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,7,0.6,1.0,0.0,1,0,8.5,7.5,7.0,6.5,0.5,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,8,0.6,0.0,0.0,1,0,9.5,8.5,8.5,7.5,1.0,0.0,9.0,Male,18-22,Other,5.0
P0202,G0098,9,0.6,0.0,0.0,0,0,10.5,9.5,9.5,8.5,1.0,1.0,9.0,Male,18-22,Other,5.0
P0203,G0083,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,2,0.9,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,3,0.9,1.0,0.0,1,1,4.5,4.0,3.0,3.0,0.0,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,4,0.9,1.0,1.0,1,0,6.0,5.5,4.5,4.0,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,5,0.9,1.0,1.0,1,1,7.5,7.0,6.0,5.5,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,6,0.9,1.0,1.0,1,1,9.0,8.5,7.5,7.0,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,7,0.9,1.0,1.0,1,1,10.5,10.0,9.0,8.5,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,8,0.9,1.0,1.0,1,1,12.0,11.5,10.5,10.0,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,9,0.9,1.0,1.0,1,1,13.5,13.0,12.0,11.5,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,10,0.9,1.0,1.0,1,1,15.0,14.5,13.5,13.0,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,11,0.9,1.0,1.0,1,1,16.5,16.0,15.0,14.5,0.5,0.0,12.0,Male,28-32,Other,0.0
P0203,G0083,12,0.9,1.0,1.0,1,1,18.0,17.5,16.5,16.0,0.5,1.0,12.0,Male,28-32,Other,0.0
P0204,G0163,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,3,0.9,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,4,0.9,1.0,0.0,1,1,5.5,5.0,4.0,4.0,0.0,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,5,0.9,1.0,1.0,1,0,7.0,6.5,5.5,5.0,0.5,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,6,0.9,1.0,0.0,1,1,8.5,7.5,7.0,6.5,0.5,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,7,0.9,0.0,0.0,1,0,9.5,8.5,8.5,7.5,1.0,0.0,8.0,Female,28-32,Other,5.0
P0204,G0163,8,0.9,0.0,0.0,0,0,10.5,9.5,9.5,8.5,1.0,1.0,8.0,Female,28-32,Other,5.0
P0205,G0145,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,2,0.9,0.0,0.0,1,0,2.5,2.0,1.5,1.0,0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,3,0.9,0.0,0.0,0,0,3.5,3.0,2.5,2.0,0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,4,0.9,1.0,1.0,0,0,5.0,4.5,3.5,3.0,0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,5,0.9,0.0,1.0,1,1,6.0,6.0,5.0,4.5,0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,6,0.9,0.0,0.0,0,1,7.0,7.0,6.0,6.0,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0205,G0145,7,0.9,0.0,0.0,0,0,8.0,8.0,7.0,7.0,0.0,1.0,7.0,Female,23-27,South Africa,2.0
P0206,G0073,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,2,0.6,1.0,0.0,1,0,3.0,2.0,1.5,1.0,0.5,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,3,0.6,0.0,1.0,1,0,4.0,3.5,3.0,2.0,1.0,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,4,0.6,1.0,0.0,0,1,5.5,4.5,4.0,3.5,0.5,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,5,0.6,1.0,1.0,1,0,7.0,6.0,5.5,4.5,1.0,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,6,0.6,1.0,1.0,1,1,8.5,7.5,7.0,6.0,1.0,0.0,7.0,Female,33-37,Other,1.0
P0206,G0073,7,0.6,1.0,0.0,1,1,10.0,8.5,8.5,7.5,1.0,1.0,7.0,Female,33-37,Other,1.0
P0207,G0062,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Male,23-27,South Africa,5.0
P0207,G0062,2,0.9,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,6.0,Male,23-27,South Africa,5.0
P0207,G0062,3,0.9,1.0,0.0,0,1,3.5,3.5,2.0,2.5,-0.5,0.0,6.0,Male,23-27,South Africa,5.0
P0207,G0062,4,0.9,0.0,1.0,1,0,4.5,5.0,3.5,3.5,0.0,0.0,6.0,Male,23-27,South Africa,5.0
P0207,G0062,5,0.9,0.0,1.0,0,1,5.5,6.5,4.5,5.0,-0.5,0.0,6.0,Male,23-27,South Africa,5.0
P0207,G0062,6,0.9,1.0,1.0,0,1,7.0,8.0,5.5,6.5,-1.0,0.0,6.0,Male,23-27,South Africa,5.0
P0208,G0076,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,2,0.1,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,3,0.1,0.0,0.0,0,1,3.5,3.5,2.5,2.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,4,0.1,1.0,1.0,0,0,5.0,5.0,3.5,3.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,5,0.1,1.0,1.0,1,1,6.5,6.5,5.0,5.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,6,0.1,1.0,1.0,1,1,8.0,8.0,6.5,6.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,7,0.1,1.0,1.0,1,1,9.5,9.5,8.0,8.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,8,0.1,1.0,1.0,1,1,11.0,11.0,9.5,9.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,9,0.1,1.0,1.0,1,1,12.5,12.5,11.0,11.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,10,0.1,1.0,1.0,1,1,14.0,14.0,12.5,12.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,11,0.1,1.0,1.0,1,1,15.5,15.5,14.0,14.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,12,0.1,1.0,1.0,1,1,17.0,17.0,15.5,15.5,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,13,0.1,1.0,1.0,1,1,18.5,18.5,17.0,17.0,0.0,0.0,17.0,Male,18-22,Other,5.0
P0208,G0076,14,0.1,1.0,1.0,1,1,20.0,20.0,18.5,18.5,0.0,0.0,17.0,Male,18-22,Other,5.0
